id,"nombre","nombrecorrecto",idip,"nombreviejo",idp,year,"foto","link","bloque","region","distrito",idprov
1533,"FADEL, Patricia Susana","FADEL, Patricia Susana",200,NULL,-0.406881261630003,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CUYO","MENDOZA",50
1534,"FADUL, Liliana","FADUL, Liliana",201,NULL,0.291221535993925,2011,"lfadul_medium.jpg","http://s6.postimage.org/tf1opcgn1/lfadul_medium.jpg","PARTIDO FEDERAL FUEGUINO","SUR","TIERRA DEL FUEGO",94
1535,"FAUSTINELLI, Hipolito","FAUSTINELLI, Hipólito",202,NULL,1.10642687001321,2011,"hfaustinelli_medium.jpg","http://s6.postimage.org/4wmm4qv5p/hfaustinelli_medium.jpg","UNION CIVICA RADICAL","CENTRO","CORDOBA",14
1536,"FAVARIO, Carlos Alberto","FAVARIO, Carlos Alberto",203,NULL,2.0929322793738,2011,"cfavario_medium.jpg","http://s6.postimage.org/txx4nrccd/cfavario_medium.jpg","DEMOCRATA PROGRESISTA","CENTRO","SANTA FE",82
1537,"FEIN, Monica Hayde","FEIN, Mónica Hayde",204,NULL,0.519462258881786,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","SANTA FE",82
1538,"FELETTI, Roberto","FELETTI, Roberto",205,NULL,-0.863708004429596,2011,"_silueta_medium.jpg","http://s6.postimage.org/4qrr3zwhp/rfeletti_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
1539,"FELIX, Omar","FELIX, Omar",206,NULL,-0.961541825950229,2011,"_silueta_medium.jpg","http://s6.postimage.org/48itix2rh/ofelix_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","MENDOZA",50
1540,"FERNANDEZ, Rodolfo Alfredo","FERNANDEZ, Rodolfo Alfredo",211,NULL,0.719160639313698,2011,"rfernandez_medium.jpg","http://s6.postimage.org/nf9srbnel/rfernandez_medium.jpg","UNION CIVICA RADICAL","NORESTE","CORRIENTES",18
1541,"FERNANDEZ SAGASTI, Anabel","FERNANDEZ SAGASTI, Anabel",208,NULL,-0.860291726852034,2011,"afernandezs_medium.jpg","http://s6.postimage.org/5oteyb7st/afernandezs_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","MENDOZA",50
1542,"FERRA de BARTOL, Margarita","FERRA de BARTOL, Margarita",212,NULL,-0.872625017405662,2011,"mferra_medium.jpg","http://s6.postimage.org/l79ef7kfx/mferra_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
1543,"FERRARI, Gustavo","FERRARI, Gustavo",213,NULL,0.546018006062328,2011,"ferrarig.jpg","http://s6.postimage.org/x5ai9q79d/ferrarig.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
1544,"FERREYRA, Araceli","FERREYRA, Araceli",214,NULL,-0.59789422389368,2011,"aferreyra_medium.jpg","http://s6.postimage.org/exvl8fgot/aferreyra_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","CORRIENTES",18
1545,"FIAD, Mario Raymundo","FIAD, Mario Raymundo",218,NULL,1.17061854629214,2011,"mfiad_medium.jpg","http://s6.postimage.org/s0ecp80n1/mfiad_medium.jpg","UNION CIVICA RADICAL","NOROESTE","JUJUY",38
1546,"FIOL, Paulina Esther","FIOL, Paulina Esther",220,NULL,-0.770663424550272,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
1547,"FIORE VINUALES, Cristina","FIORE VIÑUALES, Cristina",221,NULL,-0.837252186784577,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","RENOVADOR DE SALTA","NOROESTE","SALTA",66
1548,"FLORES, Hector","FLORES, Héctor",222,NULL,-0.278153932219266,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","BUENOS AIRES","BUENOS AIRES",6
1549,"FORCONI, Juan Carlos","FORCONI, Juan Carlos",223,NULL,-0.845077762183755,2011,"jforconi_medium.jpg","http://s6.postimage.org/dmsvx2rel/jforconi_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
1550,"FORTE, Ulises","FORTE, Ulises",224,NULL,1.14158302781,2011,"_silueta_medium.jpg","http://s6.postimage.org/ss8agb70d/uforte_medium.jpg","ALIANZA FRENTE PAMPEANO CIVICO SOCIAL","SUR","LA PAMPA",42
1551,"FORTUNA, Francisco Jose","FORTUNA, Francisco Jose",225,NULL,-0.243476689793106,2011,"ffortuna_medium.jpg","http://s6.postimage.org/3reru54jh/ffortuna_medium.jpg","CORDOBA FEDERAL","CENTRO","CORDOBA",14
1552,"FRANCIONI, Fabian Marcelo","FRANCIONI, Fabián Marcelo",226,NULL,-0.701623150344308,2011,"ffrancioni_medium.jpg","http://s6.postimage.org/wiblk7ad9/ffrancioni_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","CORDOBA",14
1553,"GALLARDO, Miriam Graciela","GALLARDO, Miriam Graciela",229,NULL,-0.975884623700603,2011,"mgallardo_medium.jpg","http://s6.postimage.org/fn1iibayl/mgallardo_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
1554,"GAMBARO, Natalia","GAMBARO, Natalia",232,NULL,0.477275813353975,2011,"ngambaro_medium.jpg","http://s6.postimage.org/kuvse96bh/ngambaro_medium.jpg","FRENTE PERONISTA","BUENOS AIRES","BUENOS AIRES",6
1555,"GARCIA, Andrea","GARCIA, Andrea",237,NULL,-1.0005759355376,2011,"_silueta_medium.jpg","http://s6.postimage.org/g1fpke1bx/agarcia_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1556,"GARCIA, Irma Adriana","GARCIA, Irma Adriana",238,NULL,-0.0387887514488499,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","SUR","LA PAMPA",42
1557,"GARCIA, Maria Teresa","GARCIA, María Teresa",239,NULL,-0.90486445646852,2011,"mgarcia_medium.jpg","http://s6.postimage.org/bf6q9k9j1/mgarcia_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1558,"GARCIA, Susana Rosa","GARCIA, Susana Rosa",240,NULL,1.33310534384435,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","SANTA FE",82
1559,"GARCIA LARRABURU, Silvina ","GARCIA LARRABURU, Silvina ",235,NULL,-0.635678508665718,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","RIO NEGRO",62
1560,"GARDELLA, Patricia Susana","GARDELLA, Patricia Susana",241,NULL,0.249228632938356,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
1561,"GARNERO, Estela","GARNERO, Estela",243,NULL,-0.386210233396809,2011,"_silueta_medium.jpg","http://s6.postimage.org/nynm8pcn1/egarnero_medium.jpg","PARTIDO JUSTICIALISTA","CENTRO","CORDOBA",14
1562,"GARRAMUNO, Jorge","GARRAMUÑO, Jorge",244,NULL,-0.724575799441143,2011,"_silueta_medium.jpg","http://s6.postimage.org/4wvsw89x9/jgarramuno_medium.jpg","MOVIMIENTO POPULAR FUEGUINO","SUR","TIERRA DEL FUEGO",94
1563,"GARRIDO, Manuel","GARRIDO, Manuel",246,NULL,1.61419123597384,2011,"mgarrido_medium.jpg","http://s6.postimage.org/nwddwq4ot/mgarrido_medium.jpg","UNION CIVICA RADICAL","CABA","CIUDAD de BUENOS AIRES",2
1564,"GDANSKY, Carlos","GDANSKY, Carlos",247,NULL,-0.763344490323645,2011,"_silueta_medium.jpg","http://s6.postimage.org/g82leyp8d/cgdansky_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1565,"GERMANO, Daniel","GERMANO, Daniel",250,NULL,0.473833037547901,2011,"dgermano_medium.jpg","http://s6.postimage.org/ruvw7krb1/dgermano_medium.jpg","FRENTE PERONISTA","CENTRO","SANTA FE",82
1566,"GIACCONE, Claudia Alejandra","GIACCONE, Claudia Alejandra",251,NULL,-1.28256338254219,2011,"cgiaccone_medium.jpg","http://s6.postimage.org/g0jjw73nh/cgiaccone_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
1567,"GIACOMINO, Daniel","GIACOMINO, Daniel",252,NULL,-0.778754110240606,2011,"_silueta_medium.jpg","http://s6.postimage.org/456givsxp/dgiacomino_medium.jpg","P.N. CONTRA LA CORRUPCION, POR LA HONESTIDAD Y LA TRANSPARENCIA","CENTRO","CORDOBA",14
1568,"GIANNETTASIO, Graciela Maria","GIANNETTASIO, Graciela María",253,NULL,-0.774052533561547,2011,"ggiannettasio_medium.jpg","http://s6.postimage.org/sv515mgxp/ggiannettasio_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1569,"GIL LAVEDRA, Ricardo Rodolfo","GIL LAVEDRA, Ricardo Rodolfo",254,NULL,1.14020317257373,2011,"rgill_medium.jpg","http://s6.postimage.org/p8cpfn8l9/rgill_medium.jpg","UNION CIVICA RADICAL","CABA","CIUDAD de BUENOS AIRES",2
1570,"GIL LOZANO, Claudia Fernanda","GIL LOZANO, Claudia Fernanda",255,NULL,-0.573556442902452,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
1571,"GIOJA, Juan Carlos","GIOJA, Juan Carlos",257,NULL,-0.447660750306805,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
1572,"GIUBERGIA, Miguel Angel","GIUBERGIA, Miguel Angel",259,NULL,1.09626734209216,2011,"mgiubergia_medium.jpg","http://s6.postimage.org/6bfglcyf1/mgiubergia_medium.jpg","UNION CIVICA RADICAL","NOROESTE","JUJUY",38
1573,"GIUDICI, Silvana Myriam","GIUDICI, Silvana Myriam",260,NULL,0.571776648821552,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","ENCUENTRO","CABA","CIUDAD de BUENOS AIRES",2
1574,"GODOY, Ruperto Eduardo","GODOY, Ruperto Eduardo",262,NULL,-0.86200992254833,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
1575,"GONZALEZ, Gladys Esther","GONZALEZ, Gladys Esther",263,NULL,0.536048460240699,2011,"ggonzalez_medium.jpg","http://s6.postimage.org/9ekbj3ltp/ggonzalez_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
1576,"GONZALEZ, Juan Dante","GONZALEZ, Juan Dante",265,NULL,-0.786567318758482,2011,"jgonzalez_medium.jpg","http://s6.postimage.org/3vvk73sxp/jgonzalez_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","MENDOZA",50
1577,"GONZALEZ, Nancy Susana","GONZALEZ, Nancy Susana",267,NULL,-0.980619079130298,2011,"ngonzalez_medium.jpg","http://s6.postimage.org/w8ibpggu5/ngonzalez_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","CHUBUT",26
1578,"GRANADOS, Dulce","GRANADOS, Dulce",269,NULL,-0.769558581361369,2011,"dgranados_medium.jpg","http://s6.postimage.org/42mkw1pa5/dgranados_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1579,"GRIBAUDO, Christian Alejandro","GRIBAUDO, Christian Alejandro",270,NULL,0.205666704320675,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
1580,"GROSSO, Leonardo","GROSSO, Leonardo",271,NULL,-0.772990694899182,2011,"lgrosso_medium.jpg","http://s6.postimage.org/ss7twxq2l/lgrosso_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1581,"GUCCIONE, Jose Daniel","GUCCIONE, José Daniel",272,NULL,-1.29134373754931,2011,"jguccione_medium.jpg","http://s6.postimage.org/98ozyz67x/jguccione_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","MISIONES",54
1582,"GULLO, Juan Carlos Dante","GULLO, Juan Carlos Dante",274,NULL,-0.765196613132979,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
1583,"GUTIERREZ, Monica","GUTIERREZ, Mónica",277,NULL,-0.638401040141213,2011,"_silueta_medium.jpg","http://s6.postimage.org/swau4oabh/mgutierrez_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","CORDOBA",14
1584,"GUZMAN, Olga Elizabeth","GUZMAN, Olga Elizabeth",278,NULL,-0.896625704653271,2011,"oguzman_medium.jpg","http://s6.postimage.org/huo4p79rx/oguzman_medium.jpg","MOV POP NEUQUINO","CUYO","NEUQUEN",58
1585,"HARISPE, Gaston","HARISPE, Gaston",280,NULL,-0.74646360751293,2011,"gharispe_medium.jpg","http://s6.postimage.org/gj24s4t31/gharispe_medium.jpg","NUEVO ENCUENTRO","BUENOS AIRES","BUENOS AIRES",6
1586,"HELLER, Carlos","HELLER, Carlos",281,NULL,-0.922192176247719,2011,"_silueta_medium.jpg","http://s6.postimage.org/964nsrlml/cheller_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
1587,"HERRERA, Griselda Noemi","HERRERA, Griselda Noemí",285,"HERRERA, Griselda",-0.832457855119541,2011,"gherrera_medium.jpg","http://s6.postimage.org/6n11shnb1/gherrera_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","LA RIOJA",46
1588,"HERRERA, Jose Alberto","HERRERA, José Alberto",286,NULL,-0.678955347184609,2011,"jherrera_medium.jpg","http://s6.postimage.org/twnndprgd/jherrera_medium.jpg","FRENTE CIVICO POR SANTIAGO","NOROESTE","SANTIAGO DEL ESTERO",86
1589,"HOTTON, Cynthia Liliana","HOTTON, Cynthia Liliana",287,NULL,1.83497344958571,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","CABA","CIUDAD de BUENOS AIRES",2
1590,"IANNI, Ana Maria","IANNI, Ana Maria",288,NULL,-0.784553055450976,2011,"aianni_medium.jpg","http://s6.postimage.org/3t6mn5iyl/aianni_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","SANTA CRUZ",78
1591,"IBARRA, Mauricio","IBARRA, Mauricio",289,NULL,0.140994308196169,2011,"_silueta_medium.jpg","http://s6.postimage.org/5x4hawim5/eibarra_medium.jpg","ALIANZA FRENTE UNION POR SAN JUAN","CUYO","SAN LUIS",74
1592,"IBARRA, Vilma Lidia","IBARRA, Vilma Lidia",290,NULL,-0.559027549411336,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
1593,"IGLESIAS, Fernando Adolfo","IGLESIAS, Fernando Adolfo",291,NULL,1.55871031645963,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
1594,"IRRAZABAL, Juan Manuel","IRRAZABAL, Juan Manuel",295,NULL,-0.874441754842246,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","MISIONES",54
1595,"ITURRASPE, Nora Graciela","ITURRASPE, Nora Graciela",296,NULL,0.78288069992042,2011,"giturraspe_medium.jpg","http://s6.postimage.org/x9dihgri5/giturraspe_medium.jpg","UNIDAD POPULAR","BUENOS AIRES","BUENOS AIRES",6
1596,"JUNIO, Juan Carlos Isaac","JUNIO, Juan Carlos Isaac",301,NULL,-0.724764416161887,2011,"_silueta_medium.jpg","http://s6.postimage.org/s3g5bngvx/jcjunio_medium.jpg","NUEVO ENCUENTRO","CABA","CIUDAD de BUENOS AIRES",2
1597,"JURI, Mariana","JURI, Mariana",302,NULL,1.20860589316005,2011,"mjuri_medium.jpg","http://s6.postimage.org/c9t9vlhdp/mjuri_medium.jpg","UNION CIVICA RADICAL","CUYO","MENDOZA",50
1598,"KATZ, Daniel","KATZ, Daniel",304,NULL,0.582472844282558,2011,"katzd.jpg","http://s6.postimage.org/jx1xpauyp/katzd.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1599,"KENNY, Eduardo Enrique Federico","KENNY, Eduardo Enrique Federico",305,NULL,0.637091210350619,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","ALIANZA FRENTE PAMPEANO CIVICO SOCIAL","SUR","LA PAMPA",42
1600,"KORENFELD, Beatriz Liliana","KORENFELD, Beatriz Liliana",307,NULL,-0.739783509417341,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","SANTA CRUZ",78
1601,"KOSINER, Pablo Francisco","KOSINER, Pablo Francisco",308,NULL,-0.719160918598005,2011,"_silueta_medium.jpg","http://s6.postimage.org/jg3eh0jzx/pkosiner_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","SALTA",66
1602,"KRONEBERGER, Daniel Ricardo","KRONEBERGER, Daniel Ricardo",309,NULL,1.49310110979257,2011,"dkroneberger_medium.jpg","http://s6.postimage.org/733fcl0l9/dkroneberger_medium.jpg","UNION CIVICA RADICAL","SUR","LA PAMPA",42
1603,"KUNKEL, Carlos Miguel","KUNKEL, Carlos Miguel",310,NULL,-0.707133145524086,2011,"ckunkel_medium.jpg","http://s6.postimage.org/dgjbocqpp/ckunkel_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1604,"LANCETA, Ruben Orfel","LANCETA, Rubén Orfel",312,NULL,-0.116368481780827,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","BUENOS AIRES","BUENOS AIRES",6
1605,"LANDAU, Jorge Alberto","LANDAU, Jorge Alberto",313,NULL,-0.997057762666356,2011,"jlandau_medium.jpg","http://s6.postimage.org/4pcrdgocd/jlandau_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1606,"LARROQUE, Andres","LARROQUE, Andrés",314,NULL,-0.571270612875715,2011,"alarroque_medium.jpg","http://s6.postimage.org/qtd9zhgsd/alarroque_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
1607,"LEDESMA, Julio Ruben","LEDESMA, Julio Rubén",316,NULL,-0.594675621389919,2011,"jledesma_medium.jpg","http://s6.postimage.org/4bbfdv48t/jledesma_medium.jpg","CORRIENTE DE PENSAMIENTO FEDERAL","BUENOS AIRES","BUENOS AIRES",6
1608,"LEGUIZAMON, Maria Laura","LEGUIZAMON, María Laura",318,NULL,-0.375127984145664,2011,"leguizamonm.jpg","http://s6.postimage.org/wm1a637ep/leguizamonm.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1609,"LEVERBERG, Stella Maris","LEVERBERG, Stella Maris",322,NULL,-0.996251677630791,2011,"sleverberg_medium.jpg","http://s6.postimage.org/rscxnhlj1/sleverberg_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","MISIONES",54
1610,"LINARES, Maria Virginia","LINARES, María Virginia",324,NULL,0.649355579933293,2011,"vlinares_medium.jpg","http://s6.postimage.org/pdq406blp/vlinares_medium.jpg","GEN","BUENOS AIRES","BUENOS AIRES",6
1611,"LLANOS, Ermindo Edgardo Marcelo","LLANOS, Ermindo Edgardo Marcelo",327,NULL,0.0168497738593859,2011,"eellanos_medium.jpg","http://s6.postimage.org/7u17fh9a5/eellanos_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","JUJUY",38
1612,"LLERA, Timoteo","LLERA, Timoteo",328,NULL,-1.56920921724036,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE RENOVADOR DE LA CONCORDIA","NORESTE","MISIONES",54
1613,"LOPEZ ARIAS, Marcelo Eduardo","LOPEZ ARIAS, Marcelo Eduardo",329,NULL,-0.726903919653221,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NOROESTE","SALTA",66
1614,"LOPEZ, Rafael Angel","LOPEZ, Rafael Angel",332,NULL,-0.791926898598413,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","FORMOSA",34
1615,"LORGES, Juan Carlos","LORGES, Juan Carlos",334,NULL,-0.816962143912224,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1616,"LOTTO de VECCHIETTI, Ines Beatriz","LOTTO de VECCHIETTI, Inés Beatriz",335,NULL,-0.728049987435304,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","FORMOSA",34
1617,"LOZANO, Claudio Raul","LOZANO, Claudio Raúl",337,NULL,0.550507618093164,2011,"clozano_medium.jpg","http://s6.postimage.org/7h05yfvb1/clozano_medium.jpg","FRENTE AMPLIO PROGRESISTA","CABA","CIUDAD de BUENOS AIRES",2
1618,"LUNA de MARCOS, Ana Zulema","LUNA de MARCOS, Ana Zulema",338,NULL,-0.438080106043391,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE CIVICO POR SANTIAGO","NOROESTE","SANTIAGO DEL ESTERO",86
1619,"MACALUSE, Eduardo Gabriel","MACALUSE, Eduardo Gabriel",340,NULL,1.60118809290641,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","BUENOS AIRES","BUENOS AIRES",6
1620,"MAJDALANI, Silvia Cristina","MAJDALANI, Silvia Cristina",344,NULL,0.630981781396274,2011,"smajdalani_medium.jpg","http://s6.postimage.org/xmwxhgz0d/smajdalani_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
1621,"MALDONADO, Hugo","MALDONADO, Hugo",345,NULL,0.96700280707062,2011,"_silueta_medium.jpg","http://s6.postimage.org/ibs6dz7zx/vmaldonado_medium.jpg","UNION CIVICA RADICAL","NORESTE","CHACO",22
1622,"MANSUR, Ricardo Alfredo","MANSUR, Ricardo Alfredo",347,NULL,0.675270150155988,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE CIVICO FEDERAL UCR-CONFE","CUYO","MENDOZA",50
1623,"MARCONATO, Gustavo Angel","MARCONATO, Gustavo Angel",349,NULL,-0.724523799556843,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
1624,"MARTIARENA, Mario Humberto","MARTIARENA, Mario Humberto",352,NULL,-0.0105536174501564,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PRIMERO JUJUY","NOROESTE","JUJUY",38
1625,"MARTINEZ, Ernesto Felix","MARTINEZ, Ernesto Félix",358,NULL,0.837093971672725,2011,"emartinezc_medium.jpg","http://s6.postimage.org/9urr0b5fh/emartinezc_medium.jpg","FRENTE CIVICO - CORDOBA","CENTRO","CORDOBA",14
1626,"MARTINEZ, Julio Cesar","MARTINEZ, Julio Cesar",359,NULL,1.17024797378612,2011,"jmartinez_medium.jpg","http://s6.postimage.org/7bs9uefjx/jmartinez_medium.jpg","UNION CIVICA RADICAL","NOROESTE","LA RIOJA",46
1627,"MARTINEZ, Oscar Ariel","MARTINEZ, Oscar Ariel",360,NULL,-0.65820004871601,2011,"omartinez_medium.jpg","http://s6.postimg.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
1628,"MARTINEZ, Soledad","MARTINEZ, Soledad",361,NULL,0.48947555456465,2011,"smartinez_medium.jpg","http://s6.postimage.org/lv926o4e5/smartinez_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
1629,"MARTINEZ ODDONE, Heriberto Agustin","MARTINEZ ODDONE, Heriberto Agustín",356,NULL,0.159671683406818,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","CENTRO","CORDOBA",14
1630,"MAZZARELLA, Susana del Valle","MAZZARELLA, Susana del Valle",364,NULL,0.605561167636453,2011,"smazzarelladelv_medium.jpg","http://s6.postimage.org/82unb1dml/smazzarelladelv_medium.jpg","FRENTE CIVICO - CORDOBA","CENTRO","CORDOBA",14
1631,"MENDOZA, Mayra","MENDOZA, Mayra",367,NULL,-0.858059380777379,2011,"_silueta_medium.jpg","http://s6.postimage.org/ya9mc801p/mmendoza_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
1632,"MENDOZA, Sandra Marcela","MENDOZA, Sandra Marcela",368,NULL,-1.29951341513328,2011,"smendoza_medium.jpg","http://s6.postimage.org/734cfbygt/smendoza_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","CHACO",22
1633,"MERA, Dalmacio","MERA, Dalmacio",370,NULL,-0.272475399083656,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","CATAMARCA",10
1634,"MERCHAN, Paula Cecilia","MERCHAN, Paula Cecilia",371,NULL,0.5277250031233,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE Cordoba NUEVA - FRENTE GRANDE","CENTRO","CORDOBA",14
1635,"MERLO, Mario Raul","MERLO, Mario Raúl",373,NULL,-0.0323858363454808,2011,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CUYO","SAN LUIS",74
1636,"METAZA, Mario Alfredo","METAZA, Mario Alfredo",374,NULL,-1.16516034575813,2011,"mmetaza_medium.jpg","http://s6.postimage.org/y1gn01cn1/mmetaza_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","SANTA CRUZ",78
